"ENSG" "neuroectoderm" "mesoderm" "endoderm"
"4037" "ENSG00000178184" 1 0 0
"4038" "ENSG00000178201" 0 0 1
"4039" "ENSG00000178217" 0 1 1
"4040" "ENSG00000178226" 1 0 0
"4041" "ENSG00000178233" 1 0 1
"4042" "ENSG00000178235" 0 0 1
"4043" "ENSG00000178243" 1 0 1
"4044" "ENSG00000178279" 0 0 1
"4045" "ENSG00000178287" 0 1 0
"4046" "ENSG00000178307" 0 0 1
"4047" "ENSG00000178386" 1 0 1
"4048" "ENSG00000178409" 1 0 0
"4049" "ENSG00000178445" 0 0 1
"4050" "ENSG00000178460" 0 1 0
"4051" "ENSG00000178473" 0 0 1
"4052" "ENSG00000178522" 1 0 0
"4053" "ENSG00000178538" 1 0 0
"4054" "ENSG00000178573" 1 1 0
"4055" "ENSG00000178585" 0 0 1
"4056" "ENSG00000178597" 0 0 1
"4057" "ENSG00000178607" 0 0 1
"4058" "ENSG00000178623" 1 0 0
"4059" "ENSG00000178665" 1 0 0
"4060" "ENSG00000178685" 0 1 0
"4061" "ENSG00000178690" 0 0 1
"4062" "ENSG00000178700" 1 0 0
"4063" "ENSG00000178722" 1 0 0
"4064" "ENSG00000178732" 0 0 1
"4065" "ENSG00000178734" 0 1 0
"4066" "ENSG00000178741" 0 1 0
"4067" "ENSG00000178750" 0 1 0
"4068" "ENSG00000178772" 0 1 0
"4069" "ENSG00000178789" 1 0 0
"4070" "ENSG00000178796" 1 0 0
"4071" "ENSG00000178860" 0 0 1
"4072" "ENSG00000178896" 1 0 0
"4073" "ENSG00000178919" 0 1 0
"4074" "ENSG00000178927" 1 0 0
"4075" "ENSG00000178935" 0 1 0
"4076" "ENSG00000178982" 0 0 1
"4077" "ENSG00000178988" 0 0 1
"4078" "ENSG00000178996" 1 0 0
"4079" "ENSG00000178999" 1 0 0
"4080" "ENSG00000179023" 0 1 1
"4081" "ENSG00000179044" 0 0 1
"4082" "ENSG00000179051" 0 1 0
"4083" "ENSG00000179083" 0 1 1
"4084" "ENSG00000179085" 1 1 1
"4085" "ENSG00000179088" 0 0 1
"4086" "ENSG00000179144" 1 0 0
"4087" "ENSG00000179148" 0 0 1
"4088" "ENSG00000179151" 0 1 0
"4089" "ENSG00000179163" 1 0 0
"4090" "ENSG00000179168" 1 1 1
"4091" "ENSG00000179218" 1 0 0
"4092" "ENSG00000179294" 0 1 0
"4093" "ENSG00000179314" 1 0 0
"4094" "ENSG00000179335" 0 0 1
"4095" "ENSG00000179344" 1 0 0
"4096" "ENSG00000179361" 0 1 0
"4097" "ENSG00000179397" 0 0 1
"4098" "ENSG00000179403" 0 1 0
"4099" "ENSG00000179409" 1 0 0
"4100" "ENSG00000179431" 0 0 1
"4101" "ENSG00000179477" 0 1 0
"4102" "ENSG00000179520" 1 0 0
"4103" "ENSG00000179528" 1 0 0
"4104" "ENSG00000179532" 0 1 0
"4105" "ENSG00000179564" 1 0 0
"4106" "ENSG00000179583" 0 0 1
"4107" "ENSG00000179598" 1 0 0
"4108" "ENSG00000179603" 1 0 0
"4109" "ENSG00000179772" 0 1 0
"4110" "ENSG00000179813" 1 0 0
"4111" "ENSG00000179817" 0 1 0
"4112" "ENSG00000179820" 0 0 1
"4113" "ENSG00000179862" 0 1 0
"4114" "ENSG00000179918" 0 0 1
"4115" "ENSG00000179922" 0 1 1
"4116" "ENSG00000179950" 0 1 0
"4117" "ENSG00000179979" 0 1 0
"4118" "ENSG00000179988" 0 0 1
"4119" "ENSG00000180066" 1 0 0
"4120" "ENSG00000180098" 1 0 0
"4121" "ENSG00000180104" 1 0 0
"4122" "ENSG00000180155" 0 1 0
"4123" "ENSG00000180182" 1 0 0
"4124" "ENSG00000180205" 0 1 0
"4125" "ENSG00000180287" 0 1 0
"4126" "ENSG00000180305" 0 0 1
"4127" "ENSG00000180329" 0 0 1
"4128" "ENSG00000180332" 0 0 1
"4129" "ENSG00000180347" 0 0 1
"4130" "ENSG00000180386" 1 1 0
"4131" "ENSG00000180423" 0 1 0
"4132" "ENSG00000180530" 0 0 1
"4133" "ENSG00000180539" 1 0 0
"4134" "ENSG00000180549" 0 1 0
"4135" "ENSG00000180611" 1 0 0
"4136" "ENSG00000180730" 0 0 1
"4137" "ENSG00000180745" 0 0 1
"4138" "ENSG00000180758" 0 0 1
"4139" "ENSG00000180773" 0 0 1
"4140" "ENSG00000180855" 0 0 1
"4141" "ENSG00000180878" 0 1 0
"4142" "ENSG00000180879" 0 0 1
"4143" "ENSG00000180917" 0 0 1
"4144" "ENSG00000180921" 1 1 0
"4145" "ENSG00000180929" 1 0 0
"4146" "ENSG00000180957" 0 1 0
"4147" "ENSG00000180964" 1 0 0
"4148" "ENSG00000180998" 0 0 1
"4149" "ENSG00000180999" 1 0 0
"4150" "ENSG00000181004" 0 0 1
"4151" "ENSG00000181007" 0 1 1
"4152" "ENSG00000181029" 0 1 1
"4153" "ENSG00000181036" 1 0 0
"4154" "ENSG00000181038" 0 0 1
"4155" "ENSG00000181072" 1 1 0
"4156" "ENSG00000181090" 0 0 1
"4157" "ENSG00000181222" 0 1 0
"4158" "ENSG00000181264" 0 1 0
"4159" "ENSG00000181284" 1 0 0
"4160" "ENSG00000181381" 0 0 1
"4161" "ENSG00000181408" 1 0 0
"4162" "ENSG00000181418" 1 0 0
"4163" "ENSG00000181449" 1 0 1
"4164" "ENSG00000181513" 0 1 0
"4165" "ENSG00000181552" 1 0 0
"4166" "ENSG00000181619" 0 1 0
"4167" "ENSG00000181631" 0 0 1
"4168" "ENSG00000181656" 0 0 1
"4169" "ENSG00000181666" 0 1 0
"4170" "ENSG00000181704" 0 1 0
"4171" "ENSG00000181722" 0 1 0
"4172" "ENSG00000181786" 0 1 0
"4173" "ENSG00000181817" 1 0 0
"4174" "ENSG00000181847" 0 0 1
"4175" "ENSG00000181867" 0 1 0
"4176" "ENSG00000181885" 0 1 0
"4177" "ENSG00000181924" 1 0 0
"4178" "ENSG00000181982" 1 0 0
"4179" "ENSG00000181991" 0 1 0
"4180" "ENSG00000182013" 0 1 0
"4181" "ENSG00000182040" 0 0 1
"4182" "ENSG00000182050" 0 0 1
"4183" "ENSG00000182077" 0 1 0
"4184" "ENSG00000182093" 1 0 0
"4185" "ENSG00000182132" 1 0 0
"4186" "ENSG00000182134" 1 0 0
"4187" "ENSG00000182141" 1 0 0
"4188" "ENSG00000182154" 0 0 1
"4189" "ENSG00000182173" 0 1 1
"4190" "ENSG00000182175" 0 1 0
"4191" "ENSG00000182177" 1 0 0
"4192" "ENSG00000182179" 0 1 1
"4193" "ENSG00000182185" 1 1 0
"4194" "ENSG00000182187" 0 0 1
"4195" "ENSG00000182208" 0 0 1
"4196" "ENSG00000182220" 1 0 0
"4197" "ENSG00000182223" 0 0 1
"4198" "ENSG00000182224" 0 0 1
"4199" "ENSG00000182256" 1 0 0
"4200" "ENSG00000182257" 1 0 1
"4201" "ENSG00000182263" 0 1 0
"4202" "ENSG00000182272" 0 1 1
"4203" "ENSG00000182318" 0 1 1
"4204" "ENSG00000182319" 0 1 0
"4205" "ENSG00000182346" 0 1 0
"4206" "ENSG00000182352" 0 0 1
"4207" "ENSG00000182405" 0 0 1
"4208" "ENSG00000182415" 0 1 0
"4209" "ENSG00000182447" 0 0 1
"4210" "ENSG00000182472" 1 0 0
"4211" "ENSG00000182473" 1 0 1
"4212" "ENSG00000182481" 1 0 1
"4213" "ENSG00000182504" 1 0 0
"4214" "ENSG00000182508" 0 0 1
"4215" "ENSG00000182512" 0 0 1
"4216" "ENSG00000182518" 0 0 1
"4217" "ENSG00000182534" 1 0 1
"4218" "ENSG00000182544" 0 0 1
"4219" "ENSG00000182545" 0 0 1
"4220" "ENSG00000182568" 1 0 0
"4221" "ENSG00000182584" 0 1 0
"4222" "ENSG00000182600" 0 0 1
"4223" "ENSG00000182601" 0 0 1
"4224" "ENSG00000182628" 0 1 0
"4225" "ENSG00000182645" 1 0 0
"4226" "ENSG00000182670" 0 1 0
"4227" "ENSG00000182674" 0 0 1
"4228" "ENSG00000182698" 0 0 1
"4229" "ENSG00000182712" 1 1 0
"4230" "ENSG00000182747" 1 0 0
"4231" "ENSG00000182749" 0 0 1
"4232" "ENSG00000182810" 0 1 1
"4233" "ENSG00000182831" 1 0 1
"4234" "ENSG00000182836" 1 0 0
"4235" "ENSG00000182870" 1 0 0
"4236" "ENSG00000182885" 1 0 0
"4237" "ENSG00000182899" 1 0 1
"4238" "ENSG00000182909" 1 0 0
"4239" "ENSG00000182919" 1 0 0
"4240" "ENSG00000182938" 1 0 0
"4241" "ENSG00000182944" 1 1 0
"4242" "ENSG00000182957" 0 0 1
"4243" "ENSG00000182963" 0 1 0
"4244" "ENSG00000182973" 0 0 1
"4245" "ENSG00000182993" 0 0 1
"4246" "ENSG00000183019" 0 0 1
"4247" "ENSG00000183020" 0 0 1
"4248" "ENSG00000183023" 1 0 0
"4249" "ENSG00000183034" 0 0 1
"4250" "ENSG00000183072" 0 0 1
"4251" "ENSG00000183077" 0 0 1
"4252" "ENSG00000183090" 1 0 0
"4253" "ENSG00000183092" 1 1 0
"4254" "ENSG00000183103" 0 0 1
"4255" "ENSG00000183114" 1 0 0
"4256" "ENSG00000183117" 0 0 1
"4257" "ENSG00000183134" 0 1 0
"4258" "ENSG00000183145" 0 0 1
"4259" "ENSG00000183160" 1 0 1
"4260" "ENSG00000183161" 0 1 0
"4261" "ENSG00000183255" 0 0 1
"4262" "ENSG00000183258" 0 1 0
"4263" "ENSG00000183304" 0 1 1
"4264" "ENSG00000183336" 0 0 1
"4265" "ENSG00000183401" 0 1 0
"4266" "ENSG00000183476" 0 0 1
"4267" "ENSG00000183484" 1 0 0
"4268" "ENSG00000183496" 0 1 0
"4269" "ENSG00000183513" 0 0 1
"4270" "ENSG00000183527" 0 1 0
"4271" "ENSG00000183559" 0 0 1
"4272" "ENSG00000183569" 1 0 0
"4273" "ENSG00000183570" 0 1 0
"4274" "ENSG00000183571" 1 0 0
"4275" "ENSG00000183579" 0 0 1
"4276" "ENSG00000183605" 1 0 0
"4277" "ENSG00000183638" 0 0 1
"4278" "ENSG00000183644" 0 0 1
"4279" "ENSG00000183647" 0 1 0
"4280" "ENSG00000183655" 1 1 1
"4281" "ENSG00000183662" 1 0 0
"4282" "ENSG00000183665" 0 0 1
"4283" "ENSG00000183695" 0 1 0
"4284" "ENSG00000183718" 0 0 1
"4285" "ENSG00000183729" 0 1 1
"4286" "ENSG00000183734" 0 1 0
"4287" "ENSG00000183742" 1 0 0
"4288" "ENSG00000183751" 0 0 1
"4289" "ENSG00000183765" 0 0 1
"4290" "ENSG00000183791" 0 0 1
"4291" "ENSG00000183814" 0 0 1
"4292" "ENSG00000183831" 1 0 0
"4293" "ENSG00000183864" 1 0 0
"4294" "ENSG00000183873" 0 0 1
"4295" "ENSG00000183876" 1 0 0
"4296" "ENSG00000183918" 1 0 1
"4297" "ENSG00000183955" 1 0 0
"4298" "ENSG00000183960" 0 0 1
"4299" "ENSG00000183978" 1 0 1
"4300" "ENSG00000184014" 1 0 0
"4301" "ENSG00000184032" 0 0 1
"4302" "ENSG00000184047" 1 0 1
"4303" "ENSG00000184058" 1 0 0
"4304" "ENSG00000184108" 0 1 0
"4305" "ENSG00000184110" 0 1 0
"4306" "ENSG00000184144" 1 0 0
"4307" "ENSG00000184156" 0 0 1
"4308" "ENSG00000184162" 0 1 0
"4309" "ENSG00000184163" 1 0 1
"4310" "ENSG00000184182" 1 0 1
"4311" "ENSG00000184205" 1 1 1
"4312" "ENSG00000184208" 1 1 0
"4313" "ENSG00000184216" 0 0 1
"4314" "ENSG00000184258" 0 1 0
"4315" "ENSG00000184270" 0 0 1
"4316" "ENSG00000184302" 0 0 1
"4317" "ENSG00000184343" 0 0 1
"4318" "ENSG00000184347" 0 1 1
"4319" "ENSG00000184349" 1 0 0
"4320" "ENSG00000184357" 1 1 1
"4321" "ENSG00000184363" 0 0 1
"4322" "ENSG00000184374" 0 0 1
"4323" "ENSG00000184436" 0 0 1
"4324" "ENSG00000184451" 0 0 1
"4325" "ENSG00000184459" 1 1 0
"4326" "ENSG00000184470" 1 0 0
"4327" "ENSG00000184486" 1 0 0
"4328" "ENSG00000184489" 0 1 0
"4329" "ENSG00000184508" 0 0 1
"4330" "ENSG00000184517" 0 0 1
"4331" "ENSG00000184530" 1 0 0
"4332" "ENSG00000184611" 0 0 1
"4333" "ENSG00000184634" 0 0 1
"4334" "ENSG00000184635" 1 0 0
"4335" "ENSG00000184650" 0 0 1
"4336" "ENSG00000184674" 0 1 0
"4337" "ENSG00000184708" 1 1 0
"4338" "ENSG00000184731" 0 1 0
"4339" "ENSG00000184811" 0 1 0
"4340" "ENSG00000184828" 0 0 1
"4341" "ENSG00000184840" 1 1 1
"4342" "ENSG00000184857" 0 1 0
"4343" "ENSG00000184863" 0 1 1
"4344" "ENSG00000184886" 1 1 0
"4345" "ENSG00000184895" 1 0 0
"4346" "ENSG00000184923" 0 1 1
"4347" "ENSG00000184924" 0 1 0
"4348" "ENSG00000184979" 0 0 1
"4349" "ENSG00000184983" 0 1 1
"4350" "ENSG00000184990" 0 1 0
"4351" "ENSG00000185002" 0 1 0
"4352" "ENSG00000185010" 0 0 1
"4353" "ENSG00000185024" 0 0 1
"4354" "ENSG00000185028" 0 1 0
"4355" "ENSG00000185046" 0 0 1
"4356" "ENSG00000185049" 0 1 0
"4357" "ENSG00000185085" 1 0 0
"4358" "ENSG00000185087" 1 0 0
"4359" "ENSG00000185100" 0 0 1
"4360" "ENSG00000185101" 0 0 1
"4361" "ENSG00000185105" 0 1 1
"4362" "ENSG00000185112" 1 0 0
"4363" "ENSG00000185130" 0 0 1
"4364" "ENSG00000185177" 0 1 0
"4365" "ENSG00000185201" 0 1 0
"4366" "ENSG00000185219" 0 1 0
"4367" "ENSG00000185222" 0 0 1
"4368" "ENSG00000185231" 1 0 0
"4369" "ENSG00000185254" 1 0 0
"4370" "ENSG00000185262" 0 0 1
"4371" "ENSG00000185269" 0 0 1
"4372" "ENSG00000185291" 1 0 0
"4373" "ENSG00000185306" 1 0 0
"4374" "ENSG00000185313" 0 1 0
"4375" "ENSG00000185324" 0 1 0
"4376" "ENSG00000185339" 1 0 0
"4377" "ENSG00000185352" 0 1 0
"4378" "ENSG00000185359" 1 1 0
"4379" "ENSG00000185418" 0 1 0
"4380" "ENSG00000185436" 0 0 1
"4381" "ENSG00000185442" 0 1 0
"4382" "ENSG00000185448" 1 0 1
"4383" "ENSG00000185507" 0 1 0
"4384" "ENSG00000185522" 0 1 0
"4385" "ENSG00000185523" 1 0 0
"4386" "ENSG00000185551" 1 0 0
"4387" "ENSG00000185559" 0 1 0
"4388" "ENSG00000185594" 1 0 0
"4389" "ENSG00000185615" 0 0 1
"4390" "ENSG00000185624" 0 0 1
"4391" "ENSG00000185630" 0 0 1
"4392" "ENSG00000185634" 0 1 0
"4393" "ENSG00000185650" 0 0 1
"4394" "ENSG00000185652" 0 1 0
"4395" "ENSG00000185664" 0 0 1
"4396" "ENSG00000185674" 0 0 1
"4397" "ENSG00000185681" 0 1 0
"4398" "ENSG00000185689" 0 1 0
"4399" "ENSG00000185721" 1 0 0
"4400" "ENSG00000185761" 0 0 1
"4401" "ENSG00000185775" 1 0 0
"4402" "ENSG00000185800" 1 0 0
"4403" "ENSG00000185803" 0 1 0
"4404" "ENSG00000185811" 0 0 1
"4405" "ENSG00000185869" 0 1 0
"4406" "ENSG00000185885" 0 0 1
"4407" "ENSG00000185896" 0 0 1
"4408" "ENSG00000185905" 1 0 0
"4409" "ENSG00000185917" 1 0 0
"4410" "ENSG00000185920" 1 0 1
"4411" "ENSG00000185933" 0 1 0
"4412" "ENSG00000185940" 0 1 0
"4413" "ENSG00000185946" 0 1 0
"4414" "ENSG00000185947" 1 0 1
"4415" "ENSG00000185950" 0 1 0
"4416" "ENSG00000185958" 1 0 0
"4417" "ENSG00000185960" 0 0 1
"4418" "ENSG00000185973" 0 0 1
"4419" "ENSG00000185982" 0 0 1
"4420" "ENSG00000186007" 0 0 1
"4421" "ENSG00000186017" 0 0 1
"4422" "ENSG00000186038" 1 0 0
"4423" "ENSG00000186047" 0 0 1
"4424" "ENSG00000186081" 1 1 0
"4425" "ENSG00000186094" 1 0 0
"4426" "ENSG00000186104" 0 0 1
"4427" "ENSG00000186105" 0 0 1
"4428" "ENSG00000186136" 0 1 0
"4429" "ENSG00000186153" 0 1 0
"4430" "ENSG00000186166" 1 1 0
"4431" "ENSG00000186174" 0 0 1
"4432" "ENSG00000186185" 0 0 1
"4433" "ENSG00000186188" 0 1 0
"4434" "ENSG00000186197" 0 0 1
"4435" "ENSG00000186212" 1 0 0
"4436" "ENSG00000186298" 0 0 1
"4437" "ENSG00000186300" 0 1 0
"4438" "ENSG00000186334" 0 1 0
"4439" "ENSG00000186335" 0 0 1
"4440" "ENSG00000186350" 1 1 0
"4441" "ENSG00000186364" 0 0 1
"4442" "ENSG00000186367" 1 0 0
"4443" "ENSG00000186393" 1 0 0
"4444" "ENSG00000186395" 1 0 0
"4445" "ENSG00000186417" 0 1 0
"4446" "ENSG00000186432" 0 0 1
"4447" "ENSG00000186448" 0 1 0
"4448" "ENSG00000186487" 0 0 1
"4449" "ENSG00000186493" 1 0 0
"4450" "ENSG00000186532" 0 0 1
"4451" "ENSG00000186575" 1 0 1
"4452" "ENSG00000186583" 1 0 0
"4453" "ENSG00000186625" 1 0 0
"4454" "ENSG00000186635" 0 0 1
"4455" "ENSG00000186675" 1 0 0
"4456" "ENSG00000186795" 0 0 1
"4457" "ENSG00000186806" 0 1 0
"4458" "ENSG00000186814" 0 0 1
"4459" "ENSG00000186854" 0 1 0
"4460" "ENSG00000186860" 0 1 0
"4461" "ENSG00000186891" 0 1 0
"4462" "ENSG00000186897" 0 0 1
"4463" "ENSG00000186907" 1 0 0
"4464" "ENSG00000186918" 1 0 0
"4465" "ENSG00000186919" 0 0 1
"4466" "ENSG00000186924" 1 1 0
"4467" "ENSG00000186930" 0 1 0
"4468" "ENSG00000186967" 0 1 0
"4469" "ENSG00000186973" 0 0 1
"4470" "ENSG00000186977" 0 1 0
"4471" "ENSG00000187013" 1 0 0
"4472" "ENSG00000187017" 1 0 0
"4473" "ENSG00000187026" 0 1 0
"4474" "ENSG00000187094" 1 0 0
"4475" "ENSG00000187105" 0 0 1
"4476" "ENSG00000187140" 1 0 0
"4477" "ENSG00000187144" 1 0 0
"4478" "ENSG00000187166" 1 0 0
"4479" "ENSG00000187173" 0 1 0
"4480" "ENSG00000187240" 0 1 0
"4481" "ENSG00000187266" 0 0 1
"4482" "ENSG00000187272" 0 1 1
"4483" "ENSG00000187323" 1 0 0
"4484" "ENSG00000187325" 0 1 0
"4485" "ENSG00000187446" 0 0 1
"4486" "ENSG00000187492" 0 0 1
"4487" "ENSG00000187522" 0 1 0
"4488" "ENSG00000187531" 0 1 0
"4489" "ENSG00000187537" 1 0 0
"4490" "ENSG00000187550" 0 0 1
"4491" "ENSG00000187555" 1 0 0
"4492" "ENSG00000187676" 0 0 1
"4493" "ENSG00000187682" 0 1 0
"4494" "ENSG00000187688" 0 0 1
"4495" "ENSG00000187713" 0 0 1
"4496" "ENSG00000187720" 0 0 1
"4497" "ENSG00000187730" 0 1 0
"4498" "ENSG00000187753" 0 0 1
"4499" "ENSG00000187783" 0 1 0
"4500" "ENSG00000187790" 1 0 1
"4501" "ENSG00000187800" 0 1 0
"4502" "ENSG00000187806" 0 0 1
"4503" "ENSG00000187855" 0 0 1
"4504" "ENSG00000187866" 1 0 1
"4505" "ENSG00000187908" 1 0 0
"4506" "ENSG00000187951" 0 1 0
"4507" "ENSG00000187954" 0 0 1
"4508" "ENSG00000187969" 0 0 1
"4509" "ENSG00000187990" 0 0 1
"4510" "ENSG00000188004" 1 0 1
"4511" "ENSG00000188010" 1 0 1
"4512" "ENSG00000188011" 1 0 0
"4513" "ENSG00000188021" 0 0 1
"4514" "ENSG00000188039" 1 0 0
"4515" "ENSG00000188050" 1 0 1
"4516" "ENSG00000188051" 0 0 1
"4517" "ENSG00000188089" 0 0 1
"4518" "ENSG00000188112" 0 0 1
"4519" "ENSG00000188120" 0 1 0
"4520" "ENSG00000188152" 1 0 0
"4521" "ENSG00000188175" 1 1 0
"4522" "ENSG00000188176" 0 0 1
"4523" "ENSG00000188186" 0 0 1
"4524" "ENSG00000188266" 0 0 1
"4525" "ENSG00000188283" 0 0 1
"4526" "ENSG00000188293" 1 0 0
"4527" "ENSG00000188295" 0 0 1
"4528" "ENSG00000188305" 0 0 1
"4529" "ENSG00000188312" 1 0 0
"4530" "ENSG00000188372" 0 1 0
"4531" "ENSG00000188379" 0 0 1
"4532" "ENSG00000188386" 1 0 0
"4533" "ENSG00000188425" 0 0 1
"4534" "ENSG00000188467" 0 0 1
"4535" "ENSG00000188486" 1 0 1
"4536" "ENSG00000188488" 0 1 0
"4537" "ENSG00000188517" 1 0 0
"4538" "ENSG00000188554" 1 0 0
"4539" "ENSG00000188566" 1 0 0
"4540" "ENSG00000188581" 1 0 1
"4541" "ENSG00000188603" 1 1 0
"4542" "ENSG00000188612" 1 0 0
"4543" "ENSG00000188655" 0 0 1
"4544" "ENSG00000188674" 0 0 1
"4545" "ENSG00000188687" 0 0 1
"4546" "ENSG00000188690" 1 0 1
"4547" "ENSG00000188694" 1 0 0
"4548" "ENSG00000188707" 0 1 0
"4549" "ENSG00000188735" 0 1 0
"4550" "ENSG00000188739" 0 1 0
"4551" "ENSG00000188747" 0 0 1
"4552" "ENSG00000188760" 1 0 1
"4553" "ENSG00000188763" 0 1 0
"4554" "ENSG00000188784" 1 0 1
"4555" "ENSG00000188785" 0 1 0
"4556" "ENSG00000188846" 0 1 0
"4557" "ENSG00000188868" 0 0 1
"4558" "ENSG00000188886" 1 0 0
"4559" "ENSG00000188916" 0 0 1
"4560" "ENSG00000188937" 0 0 1
"4561" "ENSG00000188981" 0 1 1
"4562" "ENSG00000188984" 1 0 0
"4563" "ENSG00000188992" 0 0 1
"4564" "ENSG00000188993" 1 0 0
"4565" "ENSG00000188997" 0 0 1
"4566" "ENSG00000189001" 1 0 0
"4567" "ENSG00000189007" 1 0 0
"4568" "ENSG00000189042" 0 0 1
"4569" "ENSG00000189057" 0 0 1
"4570" "ENSG00000189058" 0 0 1
"4571" "ENSG00000189067" 1 0 0
"4572" "ENSG00000189079" 0 1 0
"4573" "ENSG00000189090" 0 1 0
"4574" "ENSG00000189120" 1 0 0
"4575" "ENSG00000189139" 0 0 1
"4576" "ENSG00000189180" 0 0 1
"4577" "ENSG00000189184" 0 0 1
"4578" "ENSG00000189186" 0 0 1
"4579" "ENSG00000189195" 0 0 1
"4580" "ENSG00000189233" 0 0 1
"4581" "ENSG00000189241" 0 0 1
"4582" "ENSG00000189269" 1 0 0
"4583" "ENSG00000189280" 0 1 0
"4584" "ENSG00000189292" 0 0 1
"4585" "ENSG00000189319" 0 1 0
"4586" "ENSG00000189326" 0 0 1
"4587" "ENSG00000189334" 0 0 1
"4588" "ENSG00000189362" 0 1 0
"4589" "ENSG00000189375" 0 0 1
"4590" "ENSG00000189376" 0 1 0
"4591" "ENSG00000189401" 0 0 1
"4592" "ENSG00000189403" 0 1 0
"4593" "ENSG00000196074" 0 0 1
"4594" "ENSG00000196116" 1 0 0
"4595" "ENSG00000196123" 1 0 0
"4596" "ENSG00000196126" 0 0 1
"4597" "ENSG00000196131" 1 0 0
"4598" "ENSG00000196136" 1 0 0
"4599" "ENSG00000196141" 1 1 0
"4600" "ENSG00000196159" 0 1 0
"4601" "ENSG00000196189" 0 0 1
"4602" "ENSG00000196199" 0 0 1
"4603" "ENSG00000196209" 0 0 1
"4604" "ENSG00000196227" 0 1 0
"4605" "ENSG00000196228" 0 0 1
"4606" "ENSG00000196230" 0 1 0
"4607" "ENSG00000196236" 0 0 1
"4608" "ENSG00000196247" 0 1 0
"4609" "ENSG00000196260" 1 0 0
"4610" "ENSG00000196262" 0 1 0
"4611" "ENSG00000196263" 0 0 1
"4612" "ENSG00000196267" 1 1 0
"4613" "ENSG00000196268" 1 0 0
"4614" "ENSG00000196313" 0 0 1
"4615" "ENSG00000196323" 1 0 0
"4616" "ENSG00000196329" 0 1 0
"4617" "ENSG00000196344" 0 1 0
"4618" "ENSG00000196350" 0 0 1
"4619" "ENSG00000196363" 0 0 1
"4620" "ENSG00000196367" 0 0 1
"4621" "ENSG00000196374" 0 1 1
"4622" "ENSG00000196376" 0 1 0
"4623" "ENSG00000196408" 1 0 0
"4624" "ENSG00000196409" 1 0 0
"4625" "ENSG00000196420" 1 0 0
"4626" "ENSG00000196427" 1 0 0
"4627" "ENSG00000196431" 0 1 0
"4628" "ENSG00000196449" 0 0 1
"4629" "ENSG00000196456" 1 1 0
"4630" "ENSG00000196458" 0 0 1
"4631" "ENSG00000196470" 0 0 1
"4632" "ENSG00000196482" 0 1 0
"4633" "ENSG00000196497" 1 0 0
"4634" "ENSG00000196498" 1 0 0
"4635" "ENSG00000196531" 0 0 1
"4636" "ENSG00000196544" 0 0 1
"4637" "ENSG00000196557" 0 1 0
"4638" "ENSG00000196562" 1 1 0
"4639" "ENSG00000196569" 0 0 1
"4640" "ENSG00000196581" 1 0 0
"4641" "ENSG00000196588" 1 0 0
"4642" "ENSG00000196591" 0 0 1
"4643" "ENSG00000196597" 0 0 1
"4644" "ENSG00000196616" 1 0 1
"4645" "ENSG00000196622" 1 0 0
"4646" "ENSG00000196639" 0 0 1
"4647" "ENSG00000196652" 1 0 0
"4648" "ENSG00000196660" 0 1 0
"4649" "ENSG00000196663" 0 0 1
"4650" "ENSG00000196664" 0 0 1
"4651" "ENSG00000196693" 1 0 1
"4652" "ENSG00000196715" 1 0 0
"4653" "ENSG00000196730" 0 1 0
"4654" "ENSG00000196735" 0 1 0
"4655" "ENSG00000196743" 1 0 0
"4656" "ENSG00000196747" 1 0 0
"4657" "ENSG00000196776" 1 0 0
"4658" "ENSG00000196781" 0 0 1
"4659" "ENSG00000196787" 0 0 1
"4660" "ENSG00000196814" 0 0 1
"4661" "ENSG00000196850" 0 0 1
"4662" "ENSG00000196865" 0 1 1
"4663" "ENSG00000196867" 0 0 1
"4664" "ENSG00000196878" 0 1 0
"4665" "ENSG00000196911" 0 0 1
"4666" "ENSG00000196924" 0 1 0
"4667" "ENSG00000196946" 0 0 1
"4668" "ENSG00000196950" 0 1 0
"4669" "ENSG00000196961" 0 1 0
"4670" "ENSG00000196998" 1 1 1
"4671" "ENSG00000197013" 0 1 0
"4672" "ENSG00000197024" 1 0 0
"4673" "ENSG00000197044" 0 1 0
"4674" "ENSG00000197045" 0 1 0
"4675" "ENSG00000197057" 0 0 1
"4676" "ENSG00000197061" 0 0 1
"4677" "ENSG00000197084" 1 0 0
"4678" "ENSG00000197102" 1 1 0
"4679" "ENSG00000197123" 0 0 1
"4680" "ENSG00000197128" 0 1 0
"4681" "ENSG00000197134" 1 0 0
"4682" "ENSG00000197150" 0 0 1
"4683" "ENSG00000197157" 0 0 1
"4684" "ENSG00000197165" 1 0 0
"4685" "ENSG00000197168" 0 0 1
"4686" "ENSG00000197191" 0 0 1
"4687" "ENSG00000197302" 0 0 1
"4688" "ENSG00000197343" 0 0 1
"4689" "ENSG00000197353" 1 0 0
"4690" "ENSG00000197361" 1 0 0
"4691" "ENSG00000197363" 0 1 0
"4692" "ENSG00000197386" 0 0 1
"4693" "ENSG00000197405" 1 0 0
"4694" "ENSG00000197416" 0 0 1
"4695" "ENSG00000197446" 0 0 1
"4696" "ENSG00000197448" 0 1 0
"4697" "ENSG00000197457" 0 0 1
"4698" "ENSG00000197483" 0 0 1
"4699" "ENSG00000197487" 0 0 1
"4700" "ENSG00000197498" 1 0 0
"4701" "ENSG00000197520" 0 1 0
